61,read,94855210249152,16,0
193,read,94855210248640,16,0
204,read,140728318244416,16,0
205,read,139695466185984,16,0
311,read,140728318348608,16,0
319,read,94855212351296,16,0
456,read,140728318244352,16,0
494,read,140728318333056,16,0
628,read,140728318244288,16,0
629,read,140728318348800,16,0
796,read,140728318347584,16,0
947,read,140728318348864,16,0
1079,read,140728318348672,16,0
1256,read,140728318348928,16,0
1369,read,140728318348736,16,0
1520,read,94855210249216,16,0
1652,read,94855210251264,16,0
1784,read,94855210251328,16,0
1796,read,94855212351552,16,0
1796,read,140728318244480,16,0
1903,read,94855210249600,16,0
2034,read,94855210249664,16,0
2160,read,94855212351488,16,0
2303,read,139695439597568,16,0
2311,read,139695439597632,16,0
2319,read,139695439597696,16,0
2331,read,139695439597760,16,0
2456,read,139695439597824,16,0
2465,read,139695439597888,16,0
2474,read,139695439597952,16,0
2486,read,139695439598016,16,0
2591,read,139695439598080,16,0
2603,read,139695439598144,16,0
2615,read,139695439598208,16,0
2627,read,139695439598272,16,0
2725,read,139695439598336,16,0
2739,read,139695439598400,16,0
2751,read,139695439598464,16,0
2763,read,139695439598528,16,0
2860,read,139695439598592,16,0
2873,read,139695439598656,16,0
2887,read,139695439598720,16,0
2899,read,139695439598784,16,0
3012,read,139695439598848,16,0
3022,read,139695439598912,16,0
3032,read,139695439598976,16,0
3044,read,139695439599040,16,0
3147,read,139695439599104,16,0
3159,read,139695439599168,16,0
3171,read,139695439599232,16,0
3183,read,139695439599296,16,0
3281,read,139695439599360,16,0
3295,read,139695439599424,16,0
3307,read,139695439599488,16,0
3319,read,139695439599552,16,0
3416,read,139695439599616,16,0
3429,read,139695439599680,16,0
3443,read,139695439599744,16,0
3455,read,139695439599808,16,0
3568,read,139695439599872,16,0
3578,read,139695439599936,16,0
3588,read,139695439600000,16,0
3600,read,139695439600064,16,0
3703,read,139695439600128,16,0
3715,read,139695439600192,16,0
3727,read,139695439600256,16,0
3739,read,139695439600320,16,0
3837,read,139695439600384,16,0
3851,read,139695439600448,16,0
3863,read,139695439600512,16,0
3875,read,139695439600576,16,0
3972,read,139695439600640,16,0
3985,read,139695439600704,16,0
3999,read,139695439600768,16,0
4011,read,139695439600832,16,0
4124,read,139695439600896,16,0
4134,read,139695439600960,16,0
4144,read,139695439601024,16,0
4156,read,139695439601088,16,0
4259,read,139695439601152,16,0
4271,read,139695439601216,16,0
4283,read,139695439601280,16,0
4295,read,139695439601344,16,0
4393,read,139695439601408,16,0
4407,read,139695439601472,16,0
4419,read,139695439601536,16,0
4431,read,139695439601600,16,0
4528,read,139695439601664,16,0
4541,read,139695439601728,16,0
4555,read,139695439601792,16,0
4567,read,139695439601856,16,0
4680,read,139695439601920,16,0
4690,read,139695439601984,16,0
4700,read,139695439602048,16,0
4712,read,139695439602112,16,0
4815,read,139695439602176,16,0
4827,read,139695439602240,16,0
4839,read,139695439602304,16,0
4851,read,139695439602368,16,0
4949,read,139695439602432,16,0
4963,read,139695439602496,16,0
4975,read,139695439602560,16,0
4987,read,139695439602624,16,0
5084,read,139695439602688,16,0
